society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ai42,Tullishi,xd373,tuli1249,Tulishi,Kadugli-Krongo,MammalRichness,52.7463238,,2013,,
Ai43,Nyimang,xd374,amas1236,Ama (Sudan),Nyimang,MammalRichness,52.7463238,,2013,,
Nd51,Moapa,xd1187,sout2969,Southern Paiute,Uto-Aztecan,MammalRichness,52.81681496,,2013,,
Nd55,Southern Paiute (Las Vegas),xd1189,sout2969,Southern Paiute,Uto-Aztecan,MammalRichness,52.81681496,,2013,,
B271,Twana,xd1079,twan1247,Twana,Salishan,MammalRichness,52.88172579,,2013,,
SCCS133,Twana,xd1079,twan1247,Twana,Salishan,MammalRichness,52.88172579,,2013,,
Cb23,Tukulor,xd473,pula1263,Pulaar,Atlantic-Congo,MammalRichness,52.92977778,,2013,,
Ch6,Byelorussians,xd570,bela1254,Belarusian,Indo-European,MammalRichness,52.94358063,,2013,,
WNAI101,Sinkiuse-Columbia,xd1419,colu1250,Columbia,Salishan,MammalRichness,52.962412,,2013,,
B199,Kawaiisu,xd1126,kawa1283,Kawaiisu,Uto-Aztecan,MammalRichness,52.97705312,,2013,,
B158,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,MammalRichness,52.99615833,,2013,,
B159,Clear Lake Pomo,xd1116,east2545,Eastern Pomo,Pomoan,MammalRichness,52.99615833,,2013,,
Nc16,Huchnom,xd1114,yuki1243,Yuki,Yuki-Wappo,MammalRichness,52.99615833,,2013,,
Nc17,Northern Pomo,xd1115,nort2966,Northern Pomo,Pomoan,MammalRichness,52.99615833,,2013,,
Nc18,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,MammalRichness,52.99615833,,2013,,
SCCS135,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,MammalRichness,52.99615833,,2013,,
WNAI64,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,MammalRichness,52.99615833,,2013,,
B278,Quinault,xd1085,quin1251,Quinault,Salishan,MammalRichness,53.0,,2013,,
Ie27,Banaro,xd804,bana1292,Banaro,,MammalRichness,53.0,,2013,,
Ie35,Iatmul,xd813,iatm1242,Iatmul,Ndu,MammalRichness,53.0,,2013,,
WNAI24,Quinault,xd1085,quin1251,Quinault,Salishan,MammalRichness,53.0,,2013,,
WNAI96,Shuswap,xd1143,shus1248,Shuswap,Salishan,MammalRichness,53.00992534,,2013,,
SCCS92,Orokaiva,xd823,orok1269,Orokaiva,Nuclear Trans New Guinea,MammalRichness,53.1508871,,2013,,
B328,Katikitegon,xd1054,uppe1274,Upper Michigan-Wisconsin Chippewa,Algic,MammalRichness,53.17867463,,2013,,
B165,Kashaya Pomo,xd1418,kash1280,Kashaya,Pomoan,MammalRichness,53.21905399,,2013,,
B168,Coast Miwok,xd983,coas1301,Coast Miwok,Miwok-Costanoan,MammalRichness,53.21905399,,2013,,
