"","society_id","Gathering","Hunting","Fishing","Husbandry","Agriculture","Agriculture_intensity"
"237","Af56",2.34741784037559,2.34741784037559,19.2488262910798,19.2488262910798,56.8075117370892,"Extensive/shifting"
"238","Af57",2.34741784037559,2.34741784037559,19.2488262910798,19.2488262910798,56.8075117370892,"Extensive/shifting"
"239","Af58",10.0478468899522,2.39234449760766,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"240","Af6",2.34741784037559,2.34741784037559,9.85915492957746,9.85915492957746,75.5868544600939,"Extensive/shifting"
"241","Af7",2.39234449760766,10.0478468899522,10.0478468899522,10.0478468899522,67.4641148325359,"Extensive/shifting"
"242","Af8",10.0478468899522,2.39234449760766,10.0478468899522,10.0478468899522,67.4641148325359,"Extensive/shifting"
"243","Af9",2.39234449760766,10.0478468899522,19.6172248803828,10.0478468899522,57.8947368421053,"Extensive/shifting"
"244","Ag1",19.6172248803828,2.39234449760766,10.0478468899522,19.6172248803828,48.3253588516746,"Intensive"
"245","Ag10",10.2439024390244,10.2439024390244,10.2439024390244,10.2439024390244,59.0243902439024,"Extensive/shifting"
"246","Ag11",19.6172248803828,10.0478468899522,2.39234449760766,10.0478468899522,57.8947368421053,"Extensive/shifting"
"247","Ag12",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"248","Ag13",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"249","Ag14",10.2439024390244,10.2439024390244,20,10.2439024390244,49.2682926829268,"Extensive/shifting"
"250","Ag15",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"251","Ag16",2.34741784037559,2.34741784037559,19.2488262910798,9.85915492957746,66.1971830985916,"Extensive/shifting"
"252","Ag17",10.0478468899522,2.39234449760766,19.6172248803828,10.0478468899522,57.8947368421053,"Extensive/shifting"
"253","Ag18",10.0478468899522,2.39234449760766,19.6172248803828,19.6172248803828,48.3253588516746,"Extensive/shifting"
"254","Ag19",10.0478468899522,2.39234449760766,29.1866028708134,19.6172248803828,38.755980861244,"Extensive/shifting"
"255","Ag2",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"256","Ag20",2.34741784037559,2.34741784037559,19.2488262910798,19.2488262910798,56.8075117370892,"Extensive/shifting"
"257","Ag21",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"258","Ag22",10.0478468899522,2.39234449760766,19.6172248803828,19.6172248803828,48.3253588516746,"Extensive/shifting"
"259","Ag23",10.0478468899522,2.39234449760766,10.0478468899522,29.1866028708134,48.3253588516746,"Extensive/shifting"
"260","Ag24",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"261","Ag25",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"262","Ag26",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"263","Ag27",10.0478468899522,10.0478468899522,2.39234449760766,10.0478468899522,67.4641148325359,"Extensive/shifting"
"264","Ag28",10.0478468899522,2.39234449760766,19.6172248803828,19.6172248803828,48.3253588516746,"Intensive"
"265","Ag29",10.0478468899522,10.0478468899522,2.39234449760766,10.0478468899522,67.4641148325359,"Intensive"
"266","Ag3",19.2488262910798,2.34741784037559,2.34741784037559,19.2488262910798,56.8075117370892,"Intensive"
"267","Ag30",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"268","Ag31",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"269","Ag32",19.2488262910798,2.34741784037559,2.34741784037559,9.85915492957746,66.1971830985916,"Intensive irrigated"
"270","Ag33",9.85915492957746,2.34741784037559,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"271","Ag34",9.85915492957746,2.34741784037559,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"272","Ag35",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"273","Ag36",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"274","Ag37",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"275","Ag38",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Extensive/shifting"
"276","Ag39",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Extensive/shifting"
"277","Ag4",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"278","Ag40",2.64550264550265,11.1111111111111,11.1111111111111,21.6931216931217,53.4391534391534,"Extensive/shifting"
"279","Ag41",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"280","Ag42",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Intensive"
"281","Ag43",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Extensive/shifting"
"282","Ag44",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Extensive/shifting"
"283","Ag45",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"284","Ag46",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"285","Ag47",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"286","Ag48",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"287","Ag49",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Intensive"
"288","Ag5",10.2439024390244,10.2439024390244,10.2439024390244,10.2439024390244,59.0243902439024,"Extensive/shifting"
"289","Ag50",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"290","Ag51",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Extensive/shifting"
"291","Ag52",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"292","Ag53",10.0478468899522,10.0478468899522,2.39234449760766,10.0478468899522,67.4641148325359,"Extensive/shifting"
"293","Ag54",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Extensive/shifting"
"294","Ag6",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Extensive/shifting"
"295","Ag7",9.85915492957746,2.34741784037559,56.8075117370892,2.34741784037559,28.6384976525822,"Intensive irrigated"
"296","Ag8",19.6172248803828,10.0478468899522,2.39234449760766,10.0478468899522,57.8947368421053,"Extensive/shifting"
"297","Ag9",10.2439024390244,10.2439024390244,10.2439024390244,10.2439024390244,59.0243902439024,"Extensive/shifting"
"298","Ah1",20,10.2439024390244,10.2439024390244,10.2439024390244,49.2682926829268,"Intensive"
"299","Ah10",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"300","Ah11",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"301","Ah12",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"302","Ah13",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"303","Ah14",2.34741784037559,2.34741784037559,9.85915492957746,19.2488262910798,66.1971830985916,"Intensive"
"304","Ah15",2.34741784037559,2.34741784037559,28.6384976525822,19.2488262910798,47.4178403755869,"Intensive"
"305","Ah16",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"306","Ah17",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"307","Ah18",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"308","Ah19",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"309","Ah2",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"310","Ah20",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"311","Ah21",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"312","Ah22",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,NA
"313","Ah23",2.34741784037559,2.34741784037559,9.85915492957746,19.2488262910798,66.1971830985916,NA
"314","Ah24",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,NA
"315","Ah25",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"316","Ah26",2.39234449760766,10.0478468899522,10.0478468899522,10.0478468899522,67.4641148325359,"Extensive/shifting"
"317","Ah27",2.34741784037559,9.85915492957746,2.34741784037559,9.85915492957746,75.5868544600939,"Extensive/shifting"
"318","Ah28",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"319","Ah29",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Extensive/shifting"
"320","Ah3",10.2439024390244,20,10.2439024390244,10.2439024390244,49.2682926829268,"Extensive/shifting"
"321","Ah30",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"322","Ah31",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"323","Ah32",2.34741784037559,2.34741784037559,9.85915492957746,19.2488262910798,66.1971830985916,"Intensive"
"324","Ah33",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"325","Ah34",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"326","Ah35",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive"
"327","Ah36",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"328","Ah37",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"329","Ah38",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"330","Ah39",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"331","Ah4",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"332","Ah5",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Intensive"
"333","Ah6",9.17030567685589,17.9039301310044,2.18340611353712,17.9039301310044,52.8384279475983,"Extensive/shifting"
"334","Ah7",2.25225225225225,2.25225225225225,2.25225225225225,9.45945945945946,83.7837837837838,"Intensive"
"335","Ah8",10.2439024390244,10.2439024390244,10.2439024390244,10.2439024390244,59.0243902439024,"Extensive/shifting"
"336","Ah9",10.0478468899522,10.0478468899522,2.39234449760766,10.0478468899522,67.4641148325359,"Extensive/shifting"
"337","Ai1",2.34741784037559,19.2488262910798,2.34741784037559,9.85915492957746,66.1971830985916,"Extensive/shifting"
"338","Ai10",2.34741784037559,19.2488262910798,2.34741784037559,19.2488262910798,56.8075117370892,"Intensive"
"339","Ai11",2.39234449760766,19.6172248803828,10.0478468899522,10.0478468899522,57.8947368421053,"Extensive/shifting"
"340","Ai12",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"341","Ai13",2.39234449760766,10.0478468899522,29.1866028708134,10.0478468899522,48.3253588516746,"Extensive/shifting"
"342","Ai14",2.39234449760766,29.1866028708134,19.6172248803828,10.0478468899522,38.755980861244,"Extensive/shifting"
"343","Ai15",2.34741784037559,2.34741784037559,9.85915492957746,38.0281690140845,47.4178403755869,"Extensive/shifting"
"344","Ai16",2.39234449760766,10.0478468899522,10.0478468899522,29.1866028708134,48.3253588516746,"Extensive/shifting"
"345","Ai17",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"346","Ai18",2.34741784037559,2.34741784037559,38.0281690140845,19.2488262910798,38.0281690140845,"Intensive"
"347","Ai19",2.34741784037559,2.34741784037559,19.2488262910798,19.2488262910798,56.8075117370892,"Intensive"
"348","Ai2",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,NA
"349","Ai20",2.34741784037559,2.34741784037559,19.2488262910798,28.6384976525822,47.4178403755869,"Extensive/shifting"
"350","Ai21",11.1111111111111,2.64550264550265,11.1111111111111,21.6931216931217,53.4391534391534,"Extensive/shifting"
"351","Ai22",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"352","Ai23",2.25225225225225,2.25225225225225,2.25225225225225,9.45945945945946,83.7837837837838,"Extensive/shifting"
"353","Ai24",2.25225225225225,2.25225225225225,2.25225225225225,9.45945945945946,83.7837837837838,"Extensive/shifting"
"354","Ai25",2.39234449760766,10.0478468899522,19.6172248803828,10.0478468899522,57.8947368421053,"Extensive/shifting"
"355","Ai26",2.39234449760766,10.0478468899522,19.6172248803828,10.0478468899522,57.8947368421053,"Extensive/shifting"
"356","Ai27",2.39234449760766,19.6172248803828,10.0478468899522,10.0478468899522,57.8947368421053,"Extensive/shifting"
"357","Ai28",2.34741784037559,19.2488262910798,2.34741784037559,9.85915492957746,66.1971830985916,"Extensive/shifting"
"358","Ai29",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"359","Ai3",10.0478468899522,19.6172248803828,10.0478468899522,2.39234449760766,57.8947368421053,"Extensive/shifting"
"360","Ai30",2.34741784037559,2.34741784037559,19.2488262910798,19.2488262910798,56.8075117370892,"Extensive/shifting"
"361","Ai31",2.34741784037559,19.2488262910798,2.34741784037559,19.2488262910798,56.8075117370892,"Extensive/shifting"
"362","Ai32",9.85915492957746,2.34741784037559,2.34741784037559,38.0281690140845,47.4178403755869,"Extensive/shifting"
"363","Ai33",2.39234449760766,10.0478468899522,19.6172248803828,29.1866028708134,38.755980861244,"Extensive/shifting"
"364","Ai34",2.39234449760766,19.6172248803828,10.0478468899522,19.6172248803828,48.3253588516746,"Extensive/shifting"
"365","Ai35",20,10.2439024390244,10.2439024390244,10.2439024390244,49.2682926829268,"Extensive/shifting"
"366","Ai36",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"367","Ai37",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"368","Ai38",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"369","Ai39",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"370","Ai4",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"371","Ai40",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"372","Ai41",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"373","Ai42",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"374","Ai43",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"375","Ai44",2.39234449760766,10.0478468899522,19.6172248803828,10.0478468899522,57.8947368421053,"Intensive"
"376","Ai45",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"377","Ai46",2.39234449760766,10.0478468899522,19.6172248803828,10.0478468899522,57.8947368421053,"Extensive/shifting"
"378","Ai47",10.2439024390244,10.2439024390244,10.2439024390244,10.2439024390244,59.0243902439024,"Extensive/shifting"
"379","Ai5",10.0478468899522,10.0478468899522,2.39234449760766,10.0478468899522,67.4641148325359,"Extensive/shifting"
"380","Ai6",10.2439024390244,10.2439024390244,10.2439024390244,20,49.2682926829268,"Extensive/shifting"
"381","Ai7",10.2439024390244,10.2439024390244,10.2439024390244,10.2439024390244,59.0243902439024,"Extensive/shifting"
"382","Ai8",10.0478468899522,10.0478468899522,2.39234449760766,29.1866028708134,48.3253588516746,"Intensive"
"383","Ai9",2.39234449760766,10.0478468899522,29.1866028708134,10.0478468899522,48.3253588516746,"Intensive irrigated"
"384","Aj1",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Extensive/shifting"
"385","Aj10",10.0478468899522,10.0478468899522,2.39234449760766,29.1866028708134,48.3253588516746,"Extensive/shifting"
"386","Aj11",2.39234449760766,10.0478468899522,10.0478468899522,48.3253588516746,29.1866028708134,"Extensive/shifting"
"387","Aj12",2.39234449760766,19.6172248803828,10.0478468899522,29.1866028708134,38.755980861244,"Extensive/shifting"
"388","Aj13",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"389","Aj14",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Extensive/shifting"
"390","Aj15",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"391","Aj16",2.39234449760766,10.0478468899522,19.6172248803828,19.6172248803828,48.3253588516746,"Extensive/shifting"
"392","Aj17",2.39234449760766,10.0478468899522,19.6172248803828,19.6172248803828,48.3253588516746,"Extensive/shifting"
"393","Aj18",2.34741784037559,19.2488262910798,2.34741784037559,47.4178403755869,28.6384976525822,"Extensive/shifting"
"394","Aj19",2.34741784037559,19.2488262910798,2.34741784037559,38.0281690140845,38.0281690140845,"Extensive/shifting"
"395","Aj2",2.25225225225225,9.45945945945946,2.25225225225225,83.7837837837838,2.25225225225225,"No agriculture"
"396","Aj20",2.39234449760766,10.0478468899522,10.0478468899522,29.1866028708134,48.3253588516746,"Extensive/shifting"
"397","Aj21",2.30414746543779,2.30414746543779,2.30414746543779,37.3271889400922,55.7603686635945,"Extensive/shifting"
"398","Aj22",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"399","Aj23",2.34741784037559,9.85915492957746,2.34741784037559,56.8075117370892,28.6384976525822,"Extensive/shifting"
"400","Aj24",10.0478468899522,10.0478468899522,2.39234449760766,48.3253588516746,29.1866028708134,"Extensive/shifting"
"401","Aj25",10.0478468899522,10.0478468899522,2.39234449760766,38.755980861244,38.755980861244,"Intensive irrigated"
"402","Aj26",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"403","Aj27",2.34741784037559,19.2488262910798,2.34741784037559,38.0281690140845,38.0281690140845,"Extensive/shifting"
"404","Aj28",2.34741784037559,9.85915492957746,2.34741784037559,66.1971830985916,19.2488262910798,"Extensive/shifting"
"405","Aj29",2.25225225225225,9.45945945945946,2.25225225225225,83.7837837837838,2.25225225225225,"No agriculture"
"406","Aj3",2.34741784037559,2.34741784037559,9.85915492957746,47.4178403755869,38.0281690140845,"Extensive/shifting"
"407","Aj30",2.30414746543779,2.30414746543779,2.30414746543779,55.7603686635945,37.3271889400922,NA
"408","Aj31",2.34741784037559,9.85915492957746,2.34741784037559,38.0281690140845,47.4178403755869,NA
"409","Aj4",2.34741784037559,9.85915492957746,2.34741784037559,38.0281690140845,47.4178403755869,"Extensive/shifting"
"410","Aj5",19.6172248803828,10.0478468899522,2.39234449760766,29.1866028708134,38.755980861244,"Extensive/shifting"
"411","Aj6",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Intensive"
"412","Aj7",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Intensive"
"413","Aj8",2.34741784037559,9.85915492957746,2.34741784037559,38.0281690140845,47.4178403755869,"Extensive/shifting"
"414","Aj9",2.34741784037559,9.85915492957746,2.34741784037559,38.0281690140845,47.4178403755869,"Intensive irrigated"
"415","Ca1",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"416","Ca10",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"417","Ca11",2.34741784037559,9.85915492957746,2.34741784037559,47.4178403755869,38.0281690140845,"Extensive/shifting"
"418","Ca12",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"419","Ca13",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"420","Ca14",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"421","Ca15",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"422","Ca16",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"423","Ca17",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive irrigated"
"424","Ca18",2.30414746543779,2.30414746543779,2.30414746543779,37.3271889400922,55.7603686635945,"Extensive/shifting"
"425","Ca19",2.34741784037559,9.85915492957746,2.34741784037559,47.4178403755869,38.0281690140845,"Extensive/shifting"
"426","Ca2",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Intensive"
"427","Ca20",2.39234449760766,10.0478468899522,10.0478468899522,48.3253588516746,29.1866028708134,"Extensive/shifting"
"428","Ca21",2.34741784037559,9.85915492957746,2.34741784037559,47.4178403755869,38.0281690140845,"Extensive/shifting"
"429","Ca22",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Intensive"
"430","Ca23",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"431","Ca24",2.34741784037559,9.85915492957746,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive"
"432","Ca25",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"433","Ca26",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"434","Ca27",10.0478468899522,2.39234449760766,10.0478468899522,19.6172248803828,57.8947368421053,"Extensive/shifting"
"435","Ca28",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"436","Ca29",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"437","Ca3",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"438","Ca30",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Intensive"
"439","Ca31",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"440","Ca32",9.85915492957746,2.34741784037559,2.34741784037559,19.2488262910798,66.1971830985916,"Extensive/shifting"
"441","Ca33",10.0478468899522,10.0478468899522,2.39234449760766,19.6172248803828,57.8947368421053,"Extensive/shifting"
"442","Ca34",2.34741784037559,9.85915492957746,2.34741784037559,75.5868544600939,9.85915492957746,"Casual"
"443","Ca35",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"444","Ca36",2.34741784037559,9.85915492957746,2.34741784037559,75.5868544600939,9.85915492957746,"Casual"
"445","Ca37",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"446","Ca38",2.30414746543779,2.30414746543779,2.30414746543779,74.1935483870968,18.8940092165899,"Extensive/shifting"
"447","Ca39",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Intensive"
"448","Ca4",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Intensive"
"449","Ca40",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"450","Ca41",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"451","Ca42",2.34741784037559,9.85915492957746,2.34741784037559,19.2488262910798,66.1971830985916,"Intensive"
"452","Ca43",10.0478468899522,10.0478468899522,2.39234449760766,57.8947368421053,19.6172248803828,NA
"453","Ca5",2.30414746543779,2.30414746543779,2.30414746543779,74.1935483870968,18.8940092165899,"Intensive irrigated"
"454","Ca6",9.85915492957746,2.34741784037559,9.85915492957746,75.5868544600939,2.34741784037559,"Casual"
"455","Ca7",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive"
"456","Ca8",2.30414746543779,2.30414746543779,2.30414746543779,37.3271889400922,55.7603686635945,"Intensive irrigated"
"457","Ca9",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Extensive/shifting"
"458","Cb1",2.34741784037559,2.34741784037559,9.85915492957746,19.2488262910798,66.1971830985916,NA
"459","Cb10",10.0478468899522,10.0478468899522,2.39234449760766,10.0478468899522,67.4641148325359,"Extensive/shifting"
"460","Cb11",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"461","Cb12",2.30414746543779,2.30414746543779,2.30414746543779,64.9769585253456,28.110599078341,"Intensive irrigated"
"462","Cb13",10.2439024390244,10.2439024390244,10.2439024390244,49.2682926829268,20,"Extensive/shifting"
"463","Cb14",2.30414746543779,2.30414746543779,2.30414746543779,46.5437788018433,46.5437788018433,"Extensive/shifting"
"464","Cb15",2.30414746543779,2.30414746543779,2.30414746543779,64.9769585253456,28.110599078341,"Extensive/shifting"
"465","Cb16",10.0478468899522,10.0478468899522,2.39234449760766,57.8947368421053,19.6172248803828,"Extensive/shifting"
"466","Cb17",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive"
"467","Cb18",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Intensive"
"468","Cb19",10.0478468899522,2.39234449760766,10.0478468899522,19.6172248803828,57.8947368421053,"Intensive"
"469","Cb2",2.34741784037559,2.34741784037559,9.85915492957746,28.6384976525822,56.8075117370892,"Extensive/shifting"
"470","Cb20",2.34741784037559,2.34741784037559,9.85915492957746,38.0281690140845,47.4178403755869,"Intensive"
"471","Cb21",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"472","Cb22",2.30414746543779,2.30414746543779,2.30414746543779,37.3271889400922,55.7603686635945,"Extensive/shifting"
"473","Cb23",2.34741784037559,2.34741784037559,9.85915492957746,38.0281690140845,47.4178403755869,"Extensive/shifting"
"474","Cb24",2.25225225225225,2.25225225225225,2.25225225225225,83.7837837837838,9.45945945945946,"Casual"
"475","Cb25",2.30414746543779,2.30414746543779,2.30414746543779,28.110599078341,64.9769585253456,"Extensive/shifting"
"476","Cb26",9.85915492957746,2.34741784037559,2.34741784037559,28.6384976525822,56.8075117370892,"Intensive irrigated"
"477","Cb27",2.39234449760766,10.0478468899522,10.0478468899522,19.6172248803828,57.8947368421053,"Intensive"
"478","Cb28",2.30414746543779,2.30414746543779,2.30414746543779,18.8940092165899,74.1935483870968,"Intensive"
"479","Cb29",10.0478468899522,2.39234449760766,10.0478468899522,19.6172248803828,57.8947368421053,NA
"480","Cb3",2.34741784037559,2.34741784037559,19.2488262910798,28.6384976525822,47.4178403755869,"Intensive"
