society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ac36,Tumbuka,xd62,tumb1250,Tumbuka,Atlantic-Congo,TemperatureContingency,0.226054341,,,,
Ac32,Kaonde,xd58,kaon1241,Kaonde,Atlantic-Congo,TemperatureContingency,0.226110374,,,,
Eh10,Betsileo,xd687,bets1235,Betsileo,Austronesian,TemperatureContingency,0.226143722,,,,
Eh3,Tanala,xd689,tana1285,Tanala,Austronesian,TemperatureContingency,0.226143722,,,,
B110,Ngatjan,xd957,ngad1260,Ngadjan,Pama-Nyungan,TemperatureContingency,0.226318066,,,,
Nb14,Comox,xd1073,isla1276,Island Comox,Salishan,TemperatureContingency,0.226516332,,,,
WNAI17,Cowichan,xd1086,cowi1241,Cowichan,Salishan,TemperatureContingency,0.22673277,,,,
WNAI21,Lummi,xd1074,lumm1243,Lummi,Salishan,TemperatureContingency,0.22673277,,,,
B118,Ngatatjara,xd965,ngaa1240,Ngaanyatjarra,Pama-Nyungan,TemperatureContingency,0.227224295,,,,
B270,Puyallup,xd1076,sout2965,Southern Puget Sound Salish,Salishan,TemperatureContingency,0.227345684,,,,
WNAI25,Puyallup,xd1076,sout2965,Southern Puget Sound Salish,Salishan,TemperatureContingency,0.227345684,,,,
B389,Tareumiut,xd1036,nort2944,North Slope Inupiatun,Eskimo-Aleut,TemperatureContingency,0.227399251,,,,
Ab15,Pedi,xd16,tswe1238,Tswene,Atlantic-Congo,TemperatureContingency,0.227696422,,,,
SCCS91,Northern Aranda,xd772,east2379,Eastern Arrernte,Pama-Nyungan,TemperatureContingency,0.227722952,,,,
B77,/'Auni-Khomani,xd935,nuuu1241,N/u,Tuu,TemperatureContingency,0.227744641,,,,
B105,Mamu,xd954,mamu1253,Mamu,Pama-Nyungan,TemperatureContingency,0.227994816,,,,
SCCS81,Tanala,xd689,tana1285,Tanala,Austronesian,TemperatureContingency,0.228176305,,,,
B16,Mlabri,xd909,mlab1235,Mlabri,Austroasiatic,TemperatureContingency,0.228349653,,,,
Ab11,Xhosa,xd12,xesi1238,Xesibe,Atlantic-Congo,TemperatureContingency,0.228369786,,,,
Nd17,Klikitat,xd1149,nucl1237,Nuclear Yakima,Sahaptian,TemperatureContingency,0.228457871,,,,
Cg2,Icelanders,xd542,icel1247,Icelandic,Indo-European,TemperatureContingency,0.228596636,,,,
B148,Southern Valley Yokuts,xd1123,vall1251,Valley Yokuts,Yokutsan,TemperatureContingency,0.228712829,,,,
Nc24,Southern Valley Yokuts,xd1123,vall1251,Valley Yokuts,Yokutsan,TemperatureContingency,0.228712829,,,,
Nc3,Northern Foothill Yokuts,xd1129,nort2937,Northern Hill/Valley Yokuts,Yokutsan,TemperatureContingency,0.228712829,,,,
Nb33,Chimariko,xd1094,chim1301,Chimariko,,TemperatureContingency,0.228899526,,,,
Nb35,Hupa,xd1096,hupa1239,Hupa,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.228899526,,,,
Ei4,Maras,xd710,mara1382,Mara Chin,Sino-Tibetan,TemperatureContingency,0.229513015,,,,
Nb16,Klallam,xd1075,clal1241,Clallam,Salishan,TemperatureContingency,0.229592424,,,,
Nb2,Twana,xd1079,twan1247,Twana,Salishan,TemperatureContingency,0.229592424,,,,
WNAI1,North Tlingit,xd1431,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.22972848,,,,
B107,Warunggu,xd955,waru1264,Warrongo,Pama-Nyungan,TemperatureContingency,0.229760978,,,,
B296,Kuskowagmut,xd1000,kusk1241,General Central Yup'ik,Eskimo-Aleut,TemperatureContingency,0.229833297,,,,
SCCS136,Southern Valley Yokuts,xd1123,vall1251,Valley Yokuts,Yokutsan,TemperatureContingency,0.229881427,,,,
Nb22,Tlingit,xd1082,tlin1245,Tlingit,Athabaskan-Eyak-Tlingit,TemperatureContingency,0.229973079,,,,
Ej4,Annamese,xd726,viet1252,Vietnamese,Austroasiatic,TemperatureContingency,0.230152484,,,,
B132,Mirniny,xd976,ngad1258,Ngadjunmaya,Pama-Nyungan,TemperatureContingency,0.230170964,,,,
Ei10,Chakma,xd697,chak1266,Chakma,Indo-European,TemperatureContingency,0.230213499,,,,
