society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ae18,Songye,xd136,song1303,Songe,Atlantic-Congo,AnnualTemperatureVariance,0.648654111,,,,
Sb2,Cágaba,xd1327,cogu1240,Cogui,Chibchan,AnnualTemperatureVariance,0.648995989,,,,
Ae13,Bashi,xd131,shii1238,Shi,Atlantic-Congo,AnnualTemperatureVariance,0.650365457,,,,
Ib7,Mentaweians,xd756,ment1249,Mentawai,Austronesian,AnnualTemperatureVariance,0.655816208,,,,
Ai25,Mbandja,xd354,mban1263,Mbandja,Atlantic-Congo,AnnualTemperatureVariance,0.65795398,,,,
Ai26,Ngbandi,xd355,nort2774,Northern Ngbandi,Atlantic-Congo,AnnualTemperatureVariance,0.661636381,,,,
Aj17,Alur,xd392,alur1250,Alur,Nilotic,AnnualTemperatureVariance,0.668606363,,,,
Ac23,Lele,xd48,lele1265,Lele (Democratic Republic of Congo),Atlantic-Congo,AnnualTemperatureVariance,0.672123263,,,,
Af57,Temne,xd238,timn1235,Timne,Atlantic-Congo,AnnualTemperatureVariance,0.673777333,,,,
Af22,Itsekiri,xd200,isek1239,Isekiri,Atlantic-Congo,AnnualTemperatureVariance,0.674973238,,,,
Ad42,Haya,xd112,haya1250,Haya,Atlantic-Congo,AnnualTemperatureVariance,0.679539751,,,,
If15,Carolinians,xd830,caro1242,Carolinian,Austronesian,AnnualTemperatureVariance,0.681544414,,,,
If8,Chamorro,xd839,cham1312,Chamorro,Austronesian,AnnualTemperatureVariance,0.681544414,,,,
Ie30,Mimika,xd808,kamo1255,Kamoro,Nuclear Trans New Guinea,AnnualTemperatureVariance,0.683288491,,,,
Sf6,Muisca,xd1379,chib1270,Chibcha,Chibchan,AnnualTemperatureVariance,0.689274092,,,,
Ai27,Abarambo,xd356,bara1361,Barambu,Atlantic-Congo,AnnualTemperatureVariance,0.698459302,,,,
Ie25,Mafulu,xd802,fuyu1242,Fuyug,Goilalan,AnnualTemperatureVariance,0.700545707,,,,
Ac4,Kuba,xd66,bush1247,Bushoong,Atlantic-Congo,AnnualTemperatureVariance,0.716514494,,,,
Ac2,Pende,xd44,phen1239,Phende,Atlantic-Congo,AnnualTemperatureVariance,0.717902643,,,,
Ac18,Sundi,xd42,koon1244,South-Central Kikongo,Atlantic-Congo,AnnualTemperatureVariance,0.718967348,,,,
Ic13,Kodi,xd763,kodi1247,Kodi-Gaura,Austronesian,AnnualTemperatureVariance,0.726469254,,,,
Af25,Isoko,xd203,isok1239,Isoko,Atlantic-Congo,AnnualTemperatureVariance,0.726867426,,,,
Ig2,Trobriands,xd852,kili1267,Kilivila,Austronesian,AnnualTemperatureVariance,0.727758238,,,,
Af55,Gola,xd236,gola1255,Gola,Atlantic-Congo,AnnualTemperatureVariance,0.731096013,,,,
Ac8,Yombe,xd74,yomb1244,Yombe,Atlantic-Congo,AnnualTemperatureVariance,0.732189141,,,,
Sb5,Paraujano,xd1330,para1316,Paraujano,Arawakan,AnnualTemperatureVariance,0.733359642,,,,
Ac17,Suku,xd41,suku1259,Suku,Atlantic-Congo,AnnualTemperatureVariance,0.742434695,,,,
SCCS6,Suku,xd41,suku1259,Suku,Atlantic-Congo,AnnualTemperatureVariance,0.742434695,,,,
Ae16,Lulua,xd134,luba1249,Luba-Lulua,Atlantic-Congo,AnnualTemperatureVariance,0.744363117,,,,
B20,Cholanaikkan,xd913,jenn1240,Jennu Kurumba,Dravidian,AnnualTemperatureVariance,0.745268196,,,,
Sb4,Cariña,xd1329,taba1267,Tabajari,Cariban,AnnualTemperatureVariance,0.749198897,,,,
Ae22,Kutsu,xd141,kusu1252,Kusu,Atlantic-Congo,AnnualTemperatureVariance,0.758138204,,,,
SCCS93,Kimam,xd794,kima1246,Kimaama,Kolopom,AnnualTemperatureVariance,0.768917344,,,,
Ae5,Bamileke,xd171,fefe1239,Fe'fe',Atlantic-Congo,AnnualTemperatureVariance,0.770899669,,,,
Ii10,Rennell Islanders,xd877,renn1242,Rennell-Bellona,Austronesian,AnnualTemperatureVariance,0.777843361,,,,
B61,Bayaka,xd924,beka1240,Beka,Atlantic-Congo,AnnualTemperatureVariance,0.780165287,,,,
Sj6,Tenetehara,xd1414,temb1276,Tenetehara,Tupian,AnnualTemperatureVariance,0.780294528,,,,
SCCS162,Warao,xd1335,wara1303,Warao,,AnnualTemperatureVariance,0.782840991,,,,
Ij5,Raroians,xd894,tuam1242,Tuamotuan,Austronesian,AnnualTemperatureVariance,0.78734391,,,,
Sc10,Lokono,xd1336,araw1276,Lokono,Arawakan,AnnualTemperatureVariance,0.792142513,,,,
Sc1,Warao,xd1335,wara1303,Warao,,AnnualTemperatureVariance,0.799404834,,,,
SCCS98,Trobriands,xd852,kili1267,Kilivila,Austronesian,AnnualTemperatureVariance,0.810055509,,,,
Af40,Assini,xd220,abur1243,Abure,Atlantic-Congo,AnnualTemperatureVariance,0.81062769,,,,
SCCS15,Banen,xd173,tune1261,Tunen,Atlantic-Congo,AnnualTemperatureVariance,0.811575593,,,,
SCCS169,Shuar,xd1367,shua1257,Shuar,Chicham,AnnualTemperatureVariance,0.814206813,,,,
Se3,Shuar,xd1367,shua1257,Shuar,Chicham,AnnualTemperatureVariance,0.814206813,,,,
B9,Semang,xd725,kens1248,Kensiu,Austroasiatic,AnnualTemperatureVariance,0.818705945,,,,
Eg6,Kerala,xd682,mala1464,Malayalam,Dravidian,AnnualTemperatureVariance,0.819841439,,,,
Ie18,Kimam,xd794,kima1246,Kimaama,Kolopom,AnnualTemperatureVariance,0.822815824,,,,
Af35,Adangme,xd214,adan1247,Adangme,Atlantic-Congo,AnnualTemperatureVariance,0.829014887,,,,
Af43,Ga,xd223,gaaa1244,Ga,Atlantic-Congo,AnnualTemperatureVariance,0.829014887,,,,
B4,Shompen,xd901,shom1245,Shom Peng,,AnnualTemperatureVariance,0.830634165,,,,
SCCS78,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,AnnualTemperatureVariance,0.830634165,,,,
Sc12,Macushi,xd1338,macu1259,Macushi,Cariban,AnnualTemperatureVariance,0.834435442,,,,
Af44,Alagya,xd224,alla1248,Alladian,Atlantic-Congo,AnnualTemperatureVariance,0.843093685,,,,
Sd5,Sateré Mawé,xd1357,sate1243,Sateré-Mawé,Tupian,AnnualTemperatureVariance,0.857669573,,,,
