society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
B193,Karankawa,xd1215,kara1289,Karankawa,,PrecipitationContingency,0.056534574,,,,
B234,Uncompahgre Ute,xd1199,utee1244,Ute,Uto-Aztecan,PrecipitationContingency,0.056611147,,,,
B3,Anak Dalam,xd757,kubu1239,Kubu,Austronesian,PrecipitationContingency,0.056626019,,,,
Na7,Attawapiskat Cree,xd1065,swam1239,Swampy Cree,Algic,PrecipitationContingency,0.056634158,,,,
Ig12,Choiseulese,xd844,vagh1249,Vaghua,Austronesian,PrecipitationContingency,0.056638986,,,,
B22,Ainu,xd635,ainu1240,Hokkaido Ainu,Ainu,PrecipitationContingency,0.056708193,,,,
B354,Koyukon,xd1010,koyu1237,Koyukon,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.056734124,,,,
B358,Délįne,xd1033,nort2942,North Slavey,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.056941647,,,,
Cc4,Mzab,xd501,tumz1238,Tumzabt,Afro-Asiatic,PrecipitationContingency,0.057180117,,,,
Ig1,Siuai,xd841,siwa1245,Siwai,South Bougainville,PrecipitationContingency,0.057181023,,,,
B242,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.057379451,,,,
Na39,Eastern Ojibwa,xd1055,east2542,Eastern Ojibwa,Algic,PrecipitationContingency,0.057713058,,,,
SCCS120,Yukaghir,xd634,nort2745,Northern Yukaghir,Yukaghir,PrecipitationContingency,0.057807622,,,,
Ie36,Samarokena,xd814,sama1240,Samarokena,Greater Kwerba,PrecipitationContingency,0.057810419,,,,
Ig17,Kombe,xd849,mudu1242,Muduapa,Austronesian,PrecipitationContingency,0.057875771,,,,
Ib6,Minangkabau,xd755,mina1268,Minangkabau,Austronesian,PrecipitationContingency,0.057948593,,,,
Ch5,Bulgarians,xd569,bulg1262,Bulgarian,Indo-European,PrecipitationContingency,0.058091754,,,,
If17,Marshallese,xd832,rata1243,Ratak,Austronesian,PrecipitationContingency,0.058151806,,,,
SCCS108,Marshallese,xd832,rata1243,Ratak,Austronesian,PrecipitationContingency,0.058151806,,,,
Ii2,Tikopia,xd881,tiko1237,Tikopia,Austronesian,PrecipitationContingency,0.058343749,,,,
SCCS100,Tikopia,xd881,tiko1237,Tikopia,Austronesian,PrecipitationContingency,0.058343749,,,,
B355,Dene,xd1046,chip1261,Chipewyan,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.058499455,,,,
Ng14,Chickasaw,xd1249,chic1270,Chickasaw,Muskogean,PrecipitationContingency,0.059059445,,,,
Cd3,Riffians,xd521,tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Afro-Asiatic,PrecipitationContingency,0.059188577,,,,
Na16,Délįne,xd1033,nort2942,North Slavey,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.059216077,,,,
Na28,Sekani,xd1044,seka1250,Sekani,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.059282606,,,,
Nh13,Acoma,xd1263,acom1246,Acoma,Keresan,PrecipitationContingency,0.059285775,,,,
B298,Aleut,xd1067,east2533,Eastern Aleut,Eskimo-Aleut,PrecipitationContingency,0.059708642,,,,
SCCS123,Aleut,xd1067,east2533,Eastern Aleut,Eskimo-Aleut,PrecipitationContingency,0.059708642,,,,
Ne21,Coahuilteco,xd1221,coah1252,Coahuilteco,,PrecipitationContingency,0.05984117,,,,
Ne7,Sarcee,xd1226,sars1236,Sarsi,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.05989549,,,,
Ne13,Kainai,xd1212,bloo1239,Blood,Algic,PrecipitationContingency,0.060108179,,,,
B357,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.060274515,,,,
B240,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.060310275,,,,
Na42,Potawatomi,xd1059,pota1247,Potawatomi,Algic,PrecipitationContingency,0.060374337,,,,
Cf3,Tristan da Cunha,xd538,stan1293,English,Indo-European,PrecipitationContingency,0.060399397,,,,
If10,Nomoians,xd825,mort1237,Mortlockese,Austronesian,PrecipitationContingency,0.060435055,,,,
SCCS147,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,PrecipitationContingency,0.06060007,,,,
Ii9,Niueans,xd888,niue1239,Niuean,Austronesian,PrecipitationContingency,0.060654483,,,,
B222,Southern Ute,xd1152,utee1244,Ute,Uto-Aztecan,PrecipitationContingency,0.060697116,,,,
Nd2,Southern Ute,xd1152,utee1244,Ute,Uto-Aztecan,PrecipitationContingency,0.060697116,,,,
WNAI131,Southern Ute,xd1152,utee1244,Ute,Uto-Aztecan,PrecipitationContingency,0.060697116,,,,
SCCS145,Muscogee,xd1252,cree1270,Creek,Muskogean,PrecipitationContingency,0.060792285,,,,
Na33,Northern Saulteaux,xd1049,alba1270,Albany River Ojibwa,Algic,PrecipitationContingency,0.060860977,,,,
Ne12,Blackfoot,xd1211,pieg1239,Piegan,Algic,PrecipitationContingency,0.060895077,,,,
B52,Chono,xd922,chon1248,Chono,,PrecipitationContingency,0.060925488,,,,
B334,Pekangekum,xd1050,lacs1238,Lac Seul Ojibwa,Algic,PrecipitationContingency,0.060949504,,,,
Na34,Pekangekum,xd1050,lacs1238,Lac Seul Ojibwa,Algic,PrecipitationContingency,0.060949504,,,,
Nh24,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.061020058,,,,
Ib7,Mentaweians,xd756,ment1249,Mentawai,Austronesian,PrecipitationContingency,0.06116757,,,,
WNAI161,Acoma,xd1263,acom1246,Acoma,Keresan,PrecipitationContingency,0.061175342,,,,
B353,Attawapiskat Cree,xd1065,swam1239,Swampy Cree,Algic,PrecipitationContingency,0.06145697,,,,
WNAI166,Ohkay Owingeh,xd1429,sanj1276,San Juan (USA),Kiowa-Tanoan,PrecipitationContingency,0.061476734,,,,
Ii8,Futunans,xd887,east2447,East Futuna,Austronesian,PrecipitationContingency,0.061545207,,,,
B370,Kobuk Inuit,xd1015,kobu1239,Kobuk River Inupiatun,Eskimo-Aleut,PrecipitationContingency,0.061563563,,,,
Ij8,Tahitians,xd897,tahi1242,Tahitian,Austronesian,PrecipitationContingency,0.061583577,,,,
Ij1,Mangaians,xd889,raro1241,Southern Cook Island Maori,Austronesian,PrecipitationContingency,0.061611571,,,,
Na31,Eastern Cree,xd1047,sout2978,Southern East Cree,Algic,PrecipitationContingency,0.061674077,,,,
If11,Kosraeans,xd826,kosr1238,Kosraean,Austronesian,PrecipitationContingency,0.061715454,,,,
B255,Piegan,xd1217,pieg1239,Piegan,Algic,PrecipitationContingency,0.061877038,,,,
Ii1,American Samoans,xd876,samo1305,Samoan,Austronesian,PrecipitationContingency,0.06214482,,,,
Ne1,Gros Ventre,xd1208,gros1243,Gros Ventre,Algic,PrecipitationContingency,0.06218982,,,,
Nd64,Wind River Eastern Shoshone,xd1201,nort2955,Northern Shoshoni,Uto-Aztecan,PrecipitationContingency,0.062251556,,,,
WNAI128,Wind River Eastern Shoshone,xd1201,nort2955,Northern Shoshoni,Uto-Aztecan,PrecipitationContingency,0.062251556,,,,
B380,Inupiat,xd1021,nort2944,North Slope Inupiatun,Eskimo-Aleut,PrecipitationContingency,0.06233831,,,,
Ne3,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,PrecipitationContingency,0.062441089,,,,
B335,Round Lake Ojibwa,xd1003,seve1241,Severn River Ojibwa,Algic,PrecipitationContingency,0.062482964,,,,
B341,Wegamon Ojibwa,xd1006,seve1241,Severn River Ojibwa,Algic,PrecipitationContingency,0.062482964,,,,
Ii14,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,PrecipitationContingency,0.062599034,,,,
SCCS106,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,PrecipitationContingency,0.062599034,,,,
SCCS149,Zuni,xd1280,zuni1245,Zuni,,PrecipitationContingency,0.062630927,,,,
B350,Mountain Dene,xd1007,nort2942,North Slavey,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.062634114,,,,
Nh4,Zuni,xd1280,zuni1245,Zuni,,PrecipitationContingency,0.062685808,,,,
Ng5,Cherokee,xd1254,cher1273,Cherokee,Iroquoian,PrecipitationContingency,0.062981447,,,,
SCCS42,Riffians,xd521,tari1263,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber,Afro-Asiatic,PrecipitationContingency,0.063025032,,,,
B128,Paakintji,xd973,darl1243,Paakantyi,Pama-Nyungan,PrecipitationContingency,0.063158617,,,,
B369,Norton Sound Inuit,xd1014,kusk1241,General Central Yup'ik,Eskimo-Aleut,PrecipitationContingency,0.063230627,,,,
If2,Trukese,xd833,chuu1238,Chuukese,Austronesian,PrecipitationContingency,0.063641378,,,,
SCCS109,Trukese,xd833,chuu1238,Chuukese,Austronesian,PrecipitationContingency,0.063641378,,,,
Nh10,Isleta,xd1260,sout2961,Southern Tiwa,Kiowa-Tanoan,PrecipitationContingency,0.063762251,,,,
Nh12,Santa Ana,xd1262,sant1426,Santa Ana,Keresan,PrecipitationContingency,0.063762251,,,,
Nh14,Laguna,xd1264,acom1246,Acoma,Keresan,PrecipitationContingency,0.063762251,,,,
WNAI171,Isleta,xd1260,sout2961,Southern Tiwa,Kiowa-Tanoan,PrecipitationContingency,0.063762251,,,,
SCCS125,Montagnais,xd1048,mont1268,Montagnais,Algic,PrecipitationContingency,0.06392729,,,,
Ig15,Bakovi,xd847,bola1250,Bola,Austronesian,PrecipitationContingency,0.063942819,,,,
Ng2,Seminole,xd1251,mika1239,Mikasuki,Muskogean,PrecipitationContingency,0.064035443,,,,
B352,Hare,xd1009,nort2942,North Slavey,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.064068836,,,,
Ie1,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,PrecipitationContingency,0.064093764,,,,
SCCS94,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,PrecipitationContingency,0.064093764,,,,
Na30,Dene,xd1046,chip1261,Chipewyan,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.064157821,,,,
WNAI158,Navajo (Eastern),xd1279,nava1243,Navajo,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.064174023,,,,
WNAI160,Zuni,xd1280,zuni1245,Zuni,,PrecipitationContingency,0.064174023,,,,
B79,/Xam,xd8,xamm1241,/Xam,Tuu,PrecipitationContingency,0.064198141,,,,
SCCS122,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,PrecipitationContingency,0.064231874,,,,
Cd15,Jebala,xd513,jebl1238,Jebli,Afro-Asiatic,PrecipitationContingency,0.064364954,,,,
ec19,Orok,xd627,orok1265,Orok,Tungusic,PrecipitationContingency,0.064931392,,,,
Ig2,Trobriands,xd852,kili1267,Kilivila,Austronesian,PrecipitationContingency,0.065577933,,,,
Ci1,Kalmyk,xd574,kalm1243,Oirad-Kalmyk,Mongolic,PrecipitationContingency,0.065580663,,,,
