society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ab10,Pondo,xd11,mpon1252,Mpondo,Atlantic-Congo,TemperatureConstancy,0.539291095,,,,
SCCS8,Nyakyusa,xd123,nyak1261,Nyakyusa,Atlantic-Congo,TemperatureConstancy,0.539470068,,,,
Ac27,Luchazi,xd52,luch1239,Luchazi,Atlantic-Congo,TemperatureConstancy,0.539874199,,,,
B66,Mikea,xd928,masi1268,Masikoro Malagasy,Austronesian,TemperatureConstancy,0.539944238,,,,
Cb12,Gimma,xd461,nort3133,North Kordofan Arabic,Afro-Asiatic,TemperatureConstancy,0.539996292,,,,
Eh9,Antaisaka,xd695,tesa1236,Tesaka Malagasy,Austronesian,TemperatureConstancy,0.540376373,,,,
Nj2,Aztec,xd1301,clas1250,Classical Nahuatl,Uto-Aztecan,TemperatureConstancy,0.540403492,,,,
Ah38,Kapsiki,xd329,psik1239,Psikye,Afro-Asiatic,TemperatureConstancy,0.540485961,,,,
Ah39,Podokwo,xd330,park1239,Parkwa,Afro-Asiatic,TemperatureConstancy,0.540485961,,,,
Ah7,Mafa,xd334,mafa1239,Mafa,Afro-Asiatic,TemperatureConstancy,0.540485961,,,,
Nj12,Mixtec,xd1298,juxt1235,Juxtlahuaca Mixtec,Otomanguean,TemperatureConstancy,0.540701322,,,,
Cb7,Bolewa,xd484,nucl1695,Bole,Afro-Asiatic,TemperatureConstancy,0.541184997,,,,
Ac7,Yao,xd73,yaoo1241,Yao,Atlantic-Congo,TemperatureConstancy,0.541359613,,,,
B184,Wiyot,xd1097,wiyo1248,Wiyot,Algic,TemperatureConstancy,0.541988976,,,,
Sa6,Yucatec Maya,xd1322,yuca1254,Yucatec Maya,Mayan,TemperatureConstancy,0.542016331,,,,
Cb6,Tera,xd483,tera1251,Tera,Afro-Asiatic,TemperatureConstancy,0.542450788,,,,
Ac42,Makua,xd69,makh1264,Makhuwa,Atlantic-Congo,TemperatureConstancy,0.542696484,,,,
Ac34,Luapula,xd60,luun1238,Luunda,Atlantic-Congo,TemperatureConstancy,0.54358656,,,,
Eh7,Antandroy,xd693,tand1256,Tandroy Malagasy,Austronesian,TemperatureConstancy,0.543696529,,,,
Ag34,Dorosie,xd271,dogo1295,Dogosé,Atlantic-Congo,TemperatureConstancy,0.544457921,,,,
Ah5,Margi,xd332,marg1265,Marghi Central,Afro-Asiatic,TemperatureConstancy,0.544551498,,,,
B52,Chono,xd922,chon1248,Chono,,TemperatureConstancy,0.54457975,,,,
