society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Ca29,Yem,xd436,toba1264,Toba (Ethiopia),Ta-Ne-Omotic,PrecipitationConstancy,0.360753691,,,,
Ca8,Gurage,xd456,seba1251,Sebat Bet Gurage,Afro-Asiatic,PrecipitationConstancy,0.360753691,,,,
B5,Onge,xd902,onge1236,Önge,Jarawa-Onge,PrecipitationConstancy,0.36103846,,,,
B177,Coast Yuki,xd1113,yuki1243,Yuki,Yuki-Wappo,PrecipitationConstancy,0.361060889,,,,
Nb36,Wiyot,xd1097,wiyo1248,Wiyot,Algic,PrecipitationConstancy,0.361060889,,,,
Nb39,Sinkyone,xd1100,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,PrecipitationConstancy,0.361060889,,,,
Ab21a,Kisama,xd23,sama1300,Sama,Atlantic-Congo,PrecipitationConstancy,0.361171595,,,,
Eg6,Kerala,xd682,mala1464,Malayalam,Dravidian,PrecipitationConstancy,0.361445426,,,,
Cj3,Hebrews,xd589,anci1244,Ancient Hebrew,Afro-Asiatic,PrecipitationConstancy,0.362038919,,,,
Ej7,Akha,xd729,akha1245,Akha,Sino-Tibetan,PrecipitationConstancy,0.362095174,,,,
WNAI149,Western Apache (San Carlos),xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,PrecipitationConstancy,0.362648486,,,,
B182,Karuk,xd1095,karo1304,Karok,,PrecipitationConstancy,0.362704874,,,,
Ad19,Fipa,xd86,fipa1238,Fipa,Atlantic-Congo,PrecipitationConstancy,0.362781276,,,,
Ah32,Vere,xd323,momj1237,Mom Jango,Atlantic-Congo,PrecipitationConstancy,0.363015838,,,,
Ai16,Namshi,xd344,doya1240,Doyayo,Atlantic-Congo,PrecipitationConstancy,0.363015838,,,,
B188,Modoc,xd1140,klam1254,Klamath-Modoc,,PrecipitationConstancy,0.363558712,,,,
Cj7,Lebanese,xd593,nort3139,North Levantine Arabic,Afro-Asiatic,PrecipitationConstancy,0.364024229,,,,
Id4,Diyari,xd779,dier1241,Dieri,Pama-Nyungan,PrecipitationConstancy,0.364751914,,,,
Ai38,Korongo,xd368,kron1241,Krongo,Kadugli-Krongo,PrecipitationConstancy,0.364790715,,,,
Aj5,Turkana,xd410,turk1308,Turkana,Nilotic,PrecipitationConstancy,0.365279816,,,,
Aj19,Didinga,xd394,didi1258,Didinga,Surmic,PrecipitationConstancy,0.365779069,,,,
SCCS32,Mao,xd378,hozo1236,Hozo,Blue Nile Mao,PrecipitationConstancy,0.366211887,,,,
B226,Kidutokado,xd1157,nort1551,North Northern Paiute,Uto-Aztecan,PrecipitationConstancy,0.367298547,,,,
WNAI51,Achumawi (East),xd1108,achu1247,Achumawi,Palaihnihan,PrecipitationConstancy,0.367298547,,,,
Ah23,Jibu,xd313,jibu1239,Jibu,Atlantic-Congo,PrecipitationConstancy,0.367351836,,,,
Ah28,Chamba,xd318,samb1305,Samba Leko,Atlantic-Congo,PrecipitationConstancy,0.367351836,,,,
