society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
If15,Carolinians,xd830,caro1242,Carolinian,Austronesian,TemperaturePredictability,0.825036451,,,,
If8,Chamorro,xd839,cham1312,Chamorro,Austronesian,TemperaturePredictability,0.825036451,,,,
Ae29,Poto,xd148,luse1252,Lusengo,Atlantic-Congo,TemperaturePredictability,0.825129928,,,,
Ae4,Nkundo,xd160,nkun1238,Nkundo,Atlantic-Congo,TemperaturePredictability,0.825216483,,,,
Ic3,Belu,xd765,tetu1245,Tetum,Austronesian,TemperaturePredictability,0.825573112,,,,
Ie24,Koiari,xd801,gras1249,Grass Koiari,Koiarian,TemperaturePredictability,0.825640422,,,,
Ie9,Orokaiva,xd823,orok1269,Orokaiva,Nuclear Trans New Guinea,TemperaturePredictability,0.825640422,,,,
Ae36,Bombesa,xd156,mbes1238,Mbesa,Atlantic-Congo,TemperaturePredictability,0.82590652,,,,
Ih13,Ranon,xd866,nort2839,North Ambrym,Austronesian,TemperaturePredictability,0.82607004,,,,
Sa1,Guna,xd1309,bord1248,Border Kuna,Chibchan,TemperaturePredictability,0.82627659,,,,
Ie25,Mafulu,xd802,fuyu1242,Fuyug,Goilalan,TemperaturePredictability,0.826365164,,,,
B10,Vedda,xd690,vedd1240,Veddah,Indo-European,TemperaturePredictability,0.826609254,,,,
Ae24,Mongo,xd143,long1393,Longo (Democratic Republic of Congo),Atlantic-Congo,TemperaturePredictability,0.826664582,,,,
Ie19,Marind-Amin,xd795,nucl1622,Marind,Anim,TemperaturePredictability,0.82687666,,,,
Ij10,Tongarevans,xd890,penr1237,Māngarongaro,Austronesian,TemperaturePredictability,0.827307617,,,,
Ib2,Javanese,xd751,java1254,Javanese,Austronesian,TemperaturePredictability,0.827637347,,,,
Ih3,Bunlap,xd869,saaa1241,Sa,Austronesian,TemperaturePredictability,0.827705263,,,,
SCCS101,Bunlap,xd869,saaa1241,Sa,Austronesian,TemperaturePredictability,0.827705263,,,,
Af21,Ijaw,xd199,kala1381,Kalabari,Ijoid,TemperaturePredictability,0.827844921,,,,
Ie14,Miriam,xd790,meri1244,Meriam,Eastern Trans-Fly,TemperaturePredictability,0.827849121,,,,
Ad51,Ngulu,xd122,ngul1246,Ngulu,Atlantic-Congo,TemperaturePredictability,0.827883943,,,,
SCCS92,Orokaiva,xd823,orok1269,Orokaiva,Nuclear Trans New Guinea,TemperaturePredictability,0.828001524,,,,
Af57,Temne,xd238,timn1235,Timne,Atlantic-Congo,TemperaturePredictability,0.828116993,,,,
